,fact,dt,10_metre_V_wind_component,Snow_density,Snowfall,Visibility,Surface_pressure,Convective_precipitation,Visual_cloud_cover,Total_cloud_cover,Precipitation_type,Instantaneous_10_metre_wind_gust,Medium_cloud_cover,Total_precipitation_rate,Convective_available_potential_energy,10_metre_U_wind_component,Skin_temperature,2_metre_temperature,Surface_solar_radiation_downwards,Wind_speed,Low_cloud_cover,Snow_depth,High_cloud_cover,Evaporation,Wind_Direction,2_metre_dewpoint_temperature,Total_precipitation,2_metre_relative_humidity,Clear_sky_direct_solar_radiation_at_surface,Snow_height,dayofyear,hours
7031,90.0,2021-12-30 12:00:00,1.65,176.5,0.0,32062123.1653,96960.2,0.0,1.0,1.0,5.0,4.6,1.0,0.0,0.0,-1.75,-16.9,-14.9,0.0,2.5,0.0,111.3281,1.0,0.0,133.0,-19.7,0.0,64.0,0.0,630754.2493,364,12
7032,42.0,2021-12-30 13:00:00,1.1,176.5547,0.0099,37741329.0121,96928.0,0.0,1.0,1.0,5.0,3.6,1.0,0.0,0.0,-1.12,-17.7,-15.1,0.0,1.6,0.0,111.3281,0.74,-0.0002465,133.0,-20.1,0.0095,62.0,0.0,630558.8743,364,13
7053,75.0,2021-12-31 10:00:00,0.55,177.6484,-0.001,48246075.6096,96058.2,0.0,0.25586,0.29,0.0,2.2,0.26,0.0,0.0,-0.15,-8.3,-7.1,607086.0,0.6,0.09,111.5723,0.0,-0.0102839,176.0,-13.7,0.0,56.0,447524.24,628050.9257,365,10
7054,143.0,2021-12-31 12:00:00,2.64,177.6562,0.0,47607983.5021,96051.7,0.0,0.2122539,0.21,0.0,4.5,0.21,0.0,0.0,0.07,-14.4,-11.4,0.0,2.7,0.0,111.8164,0.0,0.0,182.0,-14.9,0.0,73.0,0.0,629397.5374,365,12
7055,72.0,2021-12-31 13:00:00,1.68,177.7969,0.0,46151199.4631,96037.3,0.0,0.0523992,0.05,0.0,3.7,0.05,0.0,0.0,0.23,-14.4,-12.2,0.0,1.7,0.0,111.8164,0.0,0.0016184,188.0,-15.4,0.0,75.0,0.0,628899.7276,365,13
7145,21.0,2022-01-04 10:00:00,1.11,178.4062,0.0114,21104775.855,94331.8,0.0,0.9715467,1.0,5.0,7.5,0.01,0.0,0.0,3.14,-15.3,-15.9,501483.0,3.3,0.97,120.1172,1.0,-0.0484613,250.0,-19.5,0.0153,71.0,507209.32999999984,673279.0331,4,10
7146,26.0,2022-01-04 12:00:00,1.42,178.5156,0.0,4845148.9898,94367.9,0.0,0.9795524,1.0,5.0,5.9,0.01,0.0,0.0,2.29,-17.4,-16.7,0.0,2.7,0.98,120.1172,0.9,0.0,238.0,-19.3,0.0,79.0,0.0,672866.5208,4,12
7167,41.0,2022-01-05 09:00:00,-1.38,179.9062,0.0,31438735.497,94936.6,0.0,0.4977613,0.6,5.0,4.0,0.0,0.0,0.0,-0.69,-14.7,-15.6,824274.0,1.6,0.5,119.3848,0.2,0.0164234,25.0,-19.5,0.0,69.0,625531.6000000001,663594.32,5,9
7168,86.0,2022-01-05 10:00:00,-1.78,180.0,0.0,42268463.8265,94957.2,0.0,0.099448,0.45,5.0,3.9,0.0,0.0,0.0,-0.64,-15.1,-15.9,703444.0,2.0,0.1,119.3848,0.39,0.0173355,118.0,-19.7,0.0,70.0,522788.67999999993,663248.6979,5,10
7169,81.0,2022-01-05 12:00:00,-1.94,180.1016,0.0,39458353.0518,95023.4,0.0,0.0698929,0.4,0.0,4.2,0.05,0.0,0.0,-1.02,-19.3,-17.1,0.0,2.2,0.05,119.3848,0.37,0.0,27.0,-20.2,0.0,75.0,0.0,662874.6801,5,12
7170,42.0,2022-01-05 13:00:00,-1.79,180.2031,0.0,39417264.8997,95063.2,0.0,0.1425538,0.2,0.0,4.3,0.03,0.0,0.0,-1.07,-19.0,-17.6,45.3224,2.1,0.14,119.3848,0.07,0.0025357,30.0,-20.6,0.0,75.0,0.0,662501.0838,5,13
7260,21.0,2022-01-09 10:00:00,0.53,191.5938,0.0,46288699.9551,97079.2,0.0,0.0,0.03,0.0,4.8,0.0,0.0,0.0,1.59,-12.9,-13.6,769795.0,1.7,0.0,146.9727,0.03,-0.0386726,251.0,-17.4,0.0,70.0,570567.1400000001,767105.6924,9,10
7261,20.0,2022-01-09 12:00:00,0.65,191.9297,0.0,37898563.7711,97157.8,0.0,0.0,0.03,0.0,4.1,0.0,0.0,0.0,1.63,-16.4,-14.8,0.0,1.8,0.0,146.9727,0.03,0.0,247.0,-17.3,0.0,80.0,0.0,765763.0154,9,12
7283,18.0,2022-01-10 10:00:00,2.64,193.8203,0.0,51834121.8511,96858.8,0.0,0.0733107,1.0,0.0,5.3,0.07,0.0,0.0,-0.76,-15.5,-14.6,617921.0,2.8,0.0,146.4844,1.0,0.0057806,165.0,-21.7,0.0,51.0,584177.44,755774.1142,10,10
7284,17.0,2022-01-10 12:00:00,2.83,194.0703,0.0,49730378.5848,96855.1,0.0,0.1452973,1.0,0.0,5.7,0.15,0.0,0.0,-1.51,-20.4,-15.4,0.0,3.3,0.0,146.2402,1.0,0.0,152.0,-20.8,0.0,60.0,0.0,753542.5305,10,12
7328,23.0,2022-01-12 08:00:00,-1.74,197.1172,0.0,45991304.0106,96180.4,0.0,0.2487122,0.25,5.0,6.8,0.0,0.0,0.0,-2.3,-13.1,-14.1,842801.0,2.9,0.25,145.9961,0.0,0.0239923,52.0,-18.7,0.0,66.0,624548.77,740656.3355,12,8
7329,83.0,2022-01-12 09:00:00,-1.5,197.2266,0.0,42096059.5597,96189.8,0.0,0.4467477,0.45,5.0,6.6,0.0,0.0,0.0,-2.33,-12.5,-13.5,890392.0,2.8,0.45,145.9961,0.0,0.019176,57.0,-18.2,0.0,65.0,669620.79,740245.5932,12,9
7330,148.0,2022-01-12 10:00:00,-1.51,197.3359,0.0,43008508.9134,96229.2,0.0,0.3551874,0.36,5.0,6.2,0.0,0.0,0.0,-2.2,-12.7,-13.2,762180.0,2.7,0.36,145.9961,0.0,0.0143891,55.0,-17.9,0.0,65.0,576226.0899999999,739835.3062,12,10
7331,136.0,2022-01-12 12:00:00,-1.44,197.5781,0.0,36912970.6819,96347.0,0.0,0.3483421,0.35,5.0,5.2,0.0,0.0,0.0,-2.04,-16.2,-14.6,0.0,2.5,0.35,145.9961,0.0,0.0,54.0,-17.8,0.0,74.0,0.0,738928.4302,12,12
7332,75.0,2022-01-12 13:00:00,-1.53,197.6797,0.0002,37357392.7763,96392.3,0.0,0.1226546,0.12,5.0,5.4,0.0,0.0,0.0,-2.02,-17.4,-15.8,3748.23,2.6,0.12,145.9961,0.0,0.0037126,52.0,-18.7,0.0,76.0,968.81,738548.7887,12,13
7333,16.0,2022-01-12 14:00:00,-1.5,197.7891,0.0,36967278.8215,96418.6,0.0,0.0170742,0.02,5.0,5.3,0.0,0.0,0.0,-1.95,-17.8,-16.3,17.8354,2.5,0.02,145.9961,0.0,0.0083978,51.0,-19.0,0.0,77.0,17.83000000000004,738140.38,12,14
7351,34.0,2022-01-13 08:00:00,-1.21,199.2266,0.0,47358784.0785,96213.2,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,-0.56,-13.9,-15.6,855394.0,1.5,0.0,145.9961,0.0,0.0343722,117.0,-19.8,0.0,67.0,642117.2100000001,732814.3994,13,8
7352,111.0,2022-01-13 09:00:00,-1.14,199.3125,0.0,49402355.025,96138.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,-0.3,-12.8,-14.4,907466.0,1.3,0.0,145.9961,0.0,0.0359684,106.0,-19.5,0.0,62.0,688136.5699999998,732498.4321,13,9
7353,219.0,2022-01-13 10:00:00,-1.12,199.4062,0.0,50159064.6404,96089.1,0.0,0.0,0.07,0.0,2.8,0.0,0.0,0.0,-0.73,-13.1,-13.9,798161.0,1.4,0.0,145.9961,0.07,0.0362456,121.0,-19.7,0.0,58.0,592147.6299999999,732154.0511,13,10
7354,206.0,2022-01-13 12:00:00,-0.17,199.6953,0.0,48797489.8325,96032.9,0.0,0.0,0.79,0.0,3.4,0.0,0.0,0.0,-2.0,-19.4,-14.4,0.0,2.0,0.0,145.752,0.79,0.0,85.0,-20.3,0.0,58.0,0.0,729871.6795,13,12
7355,94.0,2022-01-13 13:00:00,0.69,199.7891,0.0,48261634.0377,95987.6,0.0,0.0,0.97,0.0,3.8,0.0,0.0,0.0,-2.11,-20.8,-16.7,5072.71,2.3,0.0,145.752,0.97,0.0005674,108.0,-21.7,0.0,62.0,1390.55,729529.1909,13,13
7356,27.0,2022-01-13 14:00:00,1.17,199.875,0.0,48240093.8192,95894.5,0.0,0.0,0.83,0.0,4.1,0.0,0.0,0.0,-1.92,-21.1,-16.9,-9.80006,2.3,0.0,145.752,0.83,0.001132,122.0,-21.7,0.0,64.0,-19.90999999999985,729215.5253,13,14
7422,116.0,2022-01-16 09:00:00,1.73,195.5,0.0734,13449115.1706,92999.7,0.0222,1.0,1.0,5.0,12.0,1.0,0.0,3.56,5.24,-11.9,-13.3,579004.0,5.5,1.0,153.8086,1.0,-0.088069,252.0,-16.9,0.0725,72.0,684346.9500000002,786744.7251,16,9
7423,43.0,2022-01-16 10:00:00,1.92,195.5781,0.0572,15498420.7987,93113.1,0.0222,1.0,1.0,5.0,12.7,0.27,0.0,2.5,5.57,-12.8,-14.0,545068.0,5.9,1.0,153.8086,0.92,-0.1172202,251.0,-17.6,0.0572,72.0,609065.1100000001,786430.4546,16,10
7424,95.0,2022-01-16 12:00:00,2.08,195.5781,0.0,5291109.6586,93189.7,0.0,1.0,1.0,5.0,12.3,0.12,0.0,1.51,5.51,-14.5,-14.8,0.0,5.9,1.0,154.0527,0.0,0.0,249.0,-17.7,0.0,77.0,0.0,787678.7569,16,12
7425,44.0,2022-01-16 13:00:00,2.09,195.5625,0.0787,3097222.3956,93282.7,0.0,1.0,1.0,5.0,10.2,0.24,0.0,0.84,4.26,-14.7,-14.8,7069.27,4.7,1.0,154.0527,0.0,-0.0135748,244.0,-17.1,0.0782,81.0,2678.13,787741.6906,16,13
7448,21.0,2022-01-17 13:00:00,3.29,195.5859,0.1189,3293521.0568,94937.6,0.0016,1.0,1.0,5.0,9.7,0.64,0.0,3.76,3.0,-10.0,-9.9,5279.64,4.5,1.0,156.25,0.0,-0.005259,222.0,-11.6,0.1183,86.0,3573.29,798881.5658,17,13
7468,34.0,2022-01-18 09:00:00,4.64,197.9375,0.0196,19272857.3293,95564.3,0.0,1.0,1.0,5.0,12.0,0.78,0.0,0.4,3.3,-7.9,-8.7,565790.0,5.7,1.0,156.7383,0.16,-0.0282758,215.0,-11.6,0.0191,77.0,712732.2399999998,791857.4361,18,9
7469,32.0,2022-01-18 10:00:00,4.06,198.0859,0.0448,11509338.1937,95578.7,0.0,1.0,1.0,5.0,10.4,0.99,0.0,1.01,2.71,-7.8,-8.3,413192.0,4.9,1.0,156.7383,0.26,-0.0377416,214.0,-10.7,0.0458,81.0,609860.02,791264.0505,18,10
7470,27.0,2022-01-18 12:00:00,4.18,198.4375,0.0,6441536.5847,95671.4,0.0,1.0,1.0,5.0,10.7,0.96,0.0,1.33,2.53,-8.5,-8.3,0.0,4.9,1.0,156.9824,0.02,0.0,211.0,-10.0,0.0,86.0,0.0,791092.5197,18,12
7491,113.0,2022-01-19 09:00:00,2.41,201.0156,0.021,12217578.1532,96072.0,0.0,1.0,1.0,5.0,6.7,1.0,0.0,0.0,1.81,-7.2,-7.9,420953.0,3.0,1.0,157.7148,1.0,0.0037412,217.0,-10.3,0.0229,81.0,715170.31,784589.9728,19,9
7492,199.0,2022-01-19 10:00:00,2.36,201.1641,0.0267,11826634.9602,96098.0,0.0,1.0,1.0,5.0,6.7,1.0,0.0,0.0,1.87,-7.1,-7.6,380660.0,3.0,1.0,157.7148,1.0,0.0014857,218.0,-10.0,0.0229,81.0,621642.7599999998,784011.0296,19,10
7493,366.0,2022-01-19 12:00:00,2.06,201.5547,0.0,4341165.6443,96176.7,0.0,1.0,1.0,5.0,6.2,1.0,0.0,0.0,2.1,-8.5,-8.4,0.0,2.9,1.0,157.7148,1.0,0.0,226.0,-10.2,0.0,85.0,0.0,782491.5694,19,12
7494,104.0,2022-01-19 13:00:00,1.73,201.6562,0.0435,4148349.8352,96194.9,0.0,1.0,1.0,5.0,5.2,1.0,0.0,0.0,1.72,-9.4,-9.0,6208.71,2.4,1.0,157.7148,1.0,0.0019024,225.0,-10.7,0.0439,87.0,4918.52,782097.474,19,13
7495,23.0,2022-01-19 14:00:00,1.84,201.7812,0.0325,4078361.7181,96227.9,0.0,1.0,1.0,5.0,5.2,1.0,0.0,0.0,1.56,-9.6,-9.3,-19.0647,2.4,1.0,157.7148,1.0,0.0030811,220.0,-10.9,0.0324,87.0,1.2299999999995634,781612.9782,19,14
7513,93.0,2022-01-20 08:00:00,0.69,203.9453,0.0,43600353.0766,96068.9,0.0,0.9976728,1.0,0.0,2.7,1.0,0.0,0.0,0.19,-11.0,-12.5,680957.0,0.7,0.01,158.2031,0.45,-0.0037431,195.0,-15.8,0.0,74.0,727980.15,775713.4649,20,8
7514,187.0,2022-01-20 09:00:00,0.83,204.0859,0.0,45031445.4841,96032.3,0.0,0.7924303,0.9,0.0,2.9,0.79,0.0,0.0,0.28,-10.3,-11.9,813957.0,0.9,0.0,158.2031,0.55,-0.0089721,198.0,-15.8,0.0,70.0,782550.3499999999,775178.9611,20,9
7515,261.0,2022-01-20 10:00:00,0.86,204.2266,0.0,45045502.2259,96009.5,0.0,0.3414575,0.55,0.0,2.8,0.34,0.0,0.0,0.13,-10.7,-12.0,772093.0,0.9,0.0,157.959,0.31,-0.0148734,189.0,-15.9,0.0,70.0,687835.8900000001,773449.7533,20,10
7516,421.0,2022-01-20 12:00:00,1.79,204.6797,0.0,40478445.4683,95999.5,0.0,0.0,0.9,0.0,3.2,0.0,0.0,0.0,0.54,-15.1,-13.4,0.0,1.9,0.0,157.959,0.9,0.0,198.0,-16.0,0.0,79.0,0.0,771737.4709,20,12
7517,550.0,2022-01-20 13:00:00,1.8,204.8125,0.0,39772197.3787,96033.2,0.0,0.0002056,0.9,0.0,3.4,0.0,0.0,0.0,0.72,-16.7,-15.5,20924.9,1.9,0.0,157.959,0.9,0.0016714,202.0,-18.1,0.0,79.0,8407.06,771237.0308,20,13
7518,199.0,2022-01-20 14:00:00,2.03,204.9453,0.0,39044525.6143,96028.7,0.0,0.1508414,0.89,0.0,3.4,0.15,0.0,0.0,0.53,-17.4,-16.7,-19.0647,2.1,0.0,157.959,0.89,0.0037479,194.0,-19.0,0.0,80.0,-17.840000000000146,770737.2394,20,14
7519,12.0,2022-01-20 15:00:00,1.75,205.0703,0.0,35324177.4593,96022.0,0.0,0.0015422,0.91,0.0,2.7,0.0,0.0,0.0,0.23,-18.3,-16.0,-16.0706,1.8,0.0,157.959,0.91,0.0048328,188.0,-18.3,0.0,80.0,90.65000000000146,770267.4388,20,15
7535,20.0,2022-01-21 07:00:00,-1.75,206.3281,0.001,12173602.0038,96086.3,0.0,0.6734896,0.67,5.0,3.8,0.0,0.0,0.0,-0.98,-16.8,-18.4,707051.0,2.1,0.67,158.2031,0.0,0.0186637,28.0,-21.3,0.0,76.0,531759.1299999999,766755.017,21,7
7536,245.0,2022-01-21 08:00:00,-1.84,206.3984,0.0,10927560.1376,96070.4,0.0,0.7215112,0.72,5.0,3.6,0.0,0.0,0.0,-0.75,-14.9,-16.2,900385.0,2.2,0.72,158.2031,0.0,0.0239944,126.0,-20.4,0.0076,68.0,723301.03,766493.8113,21,8
7537,608.0,2022-01-21 09:00:00,-1.57,206.4688,0.001,16531632.6364,96055.2,0.0,0.5964063,0.61,5.0,3.5,0.02,0.0,0.0,-0.81,-13.8,-15.4,981286.0,2.0,0.6,158.2031,0.0,0.0286099,129.0,-19.7,0.0,66.0,776084.1900000002,766232.7834,21,9
7538,1072.0,2022-01-21 10:00:00,-1.81,206.5391,0.0,21620656.395,96075.7,0.0,0.6221919,0.66,5.0,3.6,0.12,0.0,0.0,-0.76,-13.9,-15.4,869534.0,2.2,0.62,158.2031,0.0,0.0331661,124.0,-19.2,0.0,70.0,679526.2599999998,765971.9333,21,10
7539,1132.0,2022-01-21 12:00:00,-1.67,206.7969,0.0,4971548.7327,96113.0,0.0,0.7966424,0.81,5.0,2.7,0.07,0.0,0.0,-0.41,-18.1,-16.0,0.0,1.8,0.8,158.2031,0.0,0.0,115.0,-18.0,0.0,83.0,0.0,765017.0004,21,12
7540,663.0,2022-01-21 13:00:00,-1.74,206.8828,0.0015,909967.8619,96181.3,0.0,0.8267504,0.88,5.0,2.6,0.27,0.0,0.0,-0.49,-20.1,-17.3,22560.7,1.9,0.82,158.2031,0.0,0.0026964,116.0,-19.3,0.0019,82.0,8745.74,764699.2183,21,13
7541,165.0,2022-01-21 14:00:00,-1.34,206.9609,0.0006,1063043.6783,96181.1,0.0,0.75601,0.8,5.0,2.7,0.18,0.0,0.0,-1.31,-20.8,-17.8,26.2577,1.9,0.75,158.2031,0.0,0.0048731,44.0,-19.6,0.0,85.0,25.03000000000065,764410.5545,21,14
7558,50.0,2022-01-22 07:00:00,-0.48,207.8281,0.0048,33585369.5718,96493.7,0.0,0.9930754,1.0,5.0,1.6,0.26,0.0,3.6,-0.47,-11.5,-11.9,473534.0,0.8,0.99,158.4473,1.0,0.0074151,136.0,-16.6,0.0076,65.0,529551.8700000001,762395.6845,22,7
7559,230.0,2022-01-22 08:00:00,-0.46,207.9062,0.0076,33832624.1164,96481.8,0.0,0.9734045,1.0,5.0,1.5,0.0,0.0,2.62,-0.31,-10.3,-11.2,537499.0,0.7,0.97,158.4473,1.0,0.0110087,130.0,-15.3,0.0,69.0,715939.5399999999,762109.1989,22,8
7560,430.0,2022-01-22 09:00:00,-0.43,207.9922,0.0057,38624502.4659,96476.0,0.0,0.8796449,1.0,5.0,1.5,0.0,0.0,1.1,-0.38,-8.8,-10.2,670624.0,0.7,0.88,158.4473,1.0,0.0140585,141.0,-14.3,0.0076,69.0,769804.25,761794.3132,22,9
7561,687.0,2022-01-22 10:00:00,-0.68,208.0938,0.0019,44675891.5944,96476.7,0.0,0.6972644,1.0,5.0,1.9,0.0,0.0,0.6,-0.59,-9.4,-10.3,669470.0,1.0,0.7,158.4473,1.0,0.0164099,137.0,-14.8,0.0,67.0,681857.8900000001,761422.5109,22,10
7562,837.0,2022-01-22 11:00:00,-0.97,208.2109,0.0,46112941.2753,96492.4,0.0,0.0587444,0.99,5.0,2.1,0.0,0.0,0.0,-0.57,-11.5,-10.7,613086.0,1.2,0.06,158.4473,0.99,0.0180261,131.0,-15.2,0.0076,67.0,468461.69,760993.959,22,11
7563,1001.0,2022-01-22 12:00:00,-0.96,208.5391,0.0,42347280.3398,96585.6,0.0,0.0477724,0.94,0.0,1.6,0.0,0.0,0.0,-0.15,-15.6,-12.8,0.0,1.0,0.05,158.4473,0.93,0.0,107.0,-15.8,0.0,76.0,0.0,759796.5759,22,12
7564,629.0,2022-01-22 13:00:00,-1.3,208.6641,0.0,42319174.3053,96626.6,0.0,0.0548667,1.0,0.0,1.9,0.0,0.0,0.0,-0.52,-16.5,-13.1,27801.2,1.5,0.05,158.4473,1.0,0.0011751,22.0,-15.9,0.0,78.0,10969.13,759341.4205,22,13
7565,273.0,2022-01-22 14:00:00,-1.19,208.7891,0.0,41272520.7829,96668.8,0.0,0.0334465,0.83,0.0,2.1,0.0,0.0,0.0,-0.99,-17.0,-12.6,44.4801,1.6,0.03,158.4473,0.83,0.0023425,40.0,-15.5,0.0,77.0,19.910000000001677,758886.8101,22,14
7566,19.0,2022-01-22 15:00:00,-1.04,208.9062,0.0,40188654.9211,96692.2,0.0,0.0038222,0.52,0.0,2.2,0.0,0.0,0.0,-1.22,-17.4,-12.6,-35.6707,1.6,0.0,158.4473,0.52,0.0035765,49.0,-15.4,0.0,77.0,50.82999999999993,758461.107,22,15
7582,39.0,2022-01-23 07:00:00,-1.74,210.0,0.0067,11442566.8098,97004.4,0.0,0.9793912,1.0,5.0,4.1,0.0,0.0,0.0,-0.96,-14.7,-15.5,444677.0,2.0,0.98,158.6914,1.0,0.064407,27.0,-17.8,0.0038,81.0,576672.44,755673.3631,23,7
7583,279.0,2022-01-23 08:00:00,-1.11,210.0625,0.0029,16721601.0717,97027.5,0.0,0.8299863,1.0,5.0,3.3,0.0,0.0,0.0,-0.47,-12.1,-13.3,726680.0,1.3,0.83,158.6914,1.0,0.0704971,117.0,-16.6,0.0038,74.0,773429.8700000001,755448.5272,23,8
7584,733.0,2022-01-23 09:00:00,-1.09,210.1406,0.001,35842822.4831,96986.6,0.0,0.3484431,1.0,5.0,3.1,0.02,0.0,0.0,-0.43,-11.4,-12.6,822768.0,1.2,0.35,158.6914,1.0,0.077147,121.0,-16.1,0.0038,72.0,834153.9899999998,755167.6705,23,9
7585,1372.0,2022-01-23 10:00:00,-1.13,210.2344,0.0,43739699.3223,97045.3,0.0,0.2049635,0.86,5.0,3.0,0.05,0.0,0.0,-0.83,-12.2,-12.4,853942.0,1.5,0.2,158.6914,0.81,0.0828634,132.0,-16.9,0.0,66.0,744929.4100000001,754830.9179,23,10
7586,1074.0,2022-01-23 12:00:00,0.79,210.5312,0.0,38303302.454,97204.6,0.0,0.7870428,1.0,5.0,2.3,0.0,0.0,0.0,-1.08,-17.0,-12.5,0.0,1.5,0.79,158.6914,1.0,0.0,129.0,-16.1,0.0,72.0,0.0,753766.5133,23,12
7587,536.0,2022-01-23 13:00:00,0.53,210.625,0.0007,23189735.331,97255.0,0.0,0.8183846,1.0,5.0,3.2,0.0,0.0,0.0,-1.82,-18.8,-15.8,28610.8,1.9,0.82,158.6914,1.0,0.0013146,106.0,-18.2,0.001,80.0,14758.22,753431.0089,23,13
7588,262.0,2022-01-23 14:00:00,0.26,210.7109,0.0007,13024796.734,97244.6,0.0,0.7495947,1.0,5.0,3.7,0.0,0.0,0.0,-1.86,-18.4,-15.7,19.0647,1.9,0.75,158.6914,0.99,0.0053592,98.0,-17.9,0.001,82.0,46.159999999999854,753123.7255,23,14
7589,15.0,2022-01-23 15:00:00,-0.33,210.7969,0.0005,23667175.2166,97195.4,0.0,0.304183,1.0,5.0,3.7,0.0,0.0,0.0,-1.89,-19.4,-17.2,16.0706,1.9,0.3,158.6914,1.0,0.0108678,80.0,-19.1,0.0019,83.0,-4.139999999999418,752816.6926,23,15
7605,47.0,2022-01-24 07:00:00,-1.27,211.9141,0.0,44525491.1461,97213.1,0.0,0.9866285,1.0,0.0,3.0,0.99,0.0,0.0,-0.54,-15.8,-17.3,727385.0,1.5,0.0,158.4473,0.98,0.0238087,124.0,-21.2,0.0,69.0,587170.9600000001,747695.8525,24,7
7606,172.0,2022-01-24 08:00:00,-1.47,211.9766,0.0,46822357.3391,97222.9,0.0,0.7058656,0.73,0.0,3.0,0.71,0.0,0.0,-0.58,-14.4,-15.9,789784.0,1.7,0.0,158.4473,0.14,0.0270838,123.0,-20.6,0.0,64.0,780255.5899999999,747475.399,24,8
7607,736.0,2022-01-24 09:00:00,-1.32,212.0469,0.0,48634229.6788,97195.1,0.0,0.6162244,1.0,0.0,2.5,0.62,0.0,0.0,-0.47,-12.8,-13.6,1033750.0,1.5,0.0,158.4473,1.0,0.0293572,126.0,-20.7,0.0,52.0,834336.56,747227.544,24,9
7608,1250.0,2022-01-24 10:00:00,-1.01,212.125,0.0,48622044.9736,97184.8,0.0,0.8799338,0.98,0.0,2.1,0.88,0.0,0.0,-0.41,-12.9,-12.7,870568.0,1.3,0.0,158.4473,0.86,0.0307056,130.0,-20.4,0.0,49.0,738608.4900000002,746952.3424,24,10
7609,1511.0,2022-01-24 12:00:00,-0.8,212.4062,0.0,47315222.4662,97200.2,0.0,1.0,1.0,0.0,1.4,1.0,0.0,0.0,-0.06,-17.4,-13.8,0.0,0.8,0.0,158.4473,1.0,0.0,100.0,-19.5,0.0,59.0,0.0,745963.2926,24,12
7610,1028.0,2022-01-24 13:00:00,-1.1,212.5,0.0,46798869.9104,97214.1,0.0,0.9843361,1.0,0.0,1.5,0.98,0.0,0.0,-0.32,-18.4,-13.9,31942.8,1.2,0.0,158.4473,1.0,7.97e-05,114.0,-19.9,0.0,57.0,16480.26,745634.1912,24,13
7611,274.0,2022-01-24 14:00:00,-0.27,212.5938,0.0,47275446.9958,97213.2,0.0,0.9643178,1.0,0.0,2.0,0.96,0.0,0.0,-1.37,-18.4,-12.5,0.0,1.4,0.0,158.4473,1.0,0.0002241,82.0,-19.6,0.0,52.0,26.25,745305.38,24,14
7612,24.0,2022-01-24 15:00:00,0.31,212.6797,0.0,46716488.1273,97170.5,0.0,0.9919346,1.0,0.0,1.6,0.99,0.0,0.0,-0.62,-17.9,-12.9,39.8138,1.0,0.0,158.4473,1.0,0.0002717,125.0,-19.4,0.0,55.0,-90.63999999999942,745004.2244,24,15
7628,66.0,2022-01-25 07:00:00,-0.08,213.7891,0.0,47792840.0646,96839.9,0.0,0.0,0.15,0.0,1.3,0.0,0.0,0.0,-0.31,-14.6,-14.4,812407.0,0.5,0.0,158.4473,0.15,0.0067009,167.0,-22.4,0.0,47.0,604605.81,741138.3154,25,7
7629,490.0,2022-01-25 08:00:00,0.13,213.8594,0.0,48736344.6291,96779.1,0.0,0.0,0.22,0.0,1.1,0.0,0.0,0.0,-0.13,-12.4,-12.6,1035160.0,0.3,0.0,158.4473,0.22,0.0081066,152.0,-21.7,0.0,43.0,803694.86,740894.6446,25,8
7630,1175.0,2022-01-25 09:00:00,0.45,213.9297,0.0,49816275.6287,96716.6,0.0,0.0,0.08,0.0,1.8,0.0,0.0,0.0,0.29,-11.4,-11.3,1097950.0,0.7,0.0,158.4473,0.08,0.0085733,226.0,-21.4,0.0,39.0,861245.29,740651.1339,25,9
7631,1787.0,2022-01-25 10:00:00,0.16,214.0078,0.0,49795690.2216,96675.2,0.0,0.0,0.02,0.0,2.0,0.0,0.0,0.0,0.64,-11.6,-10.7,999356.0,0.7,0.0,158.4473,0.02,0.0084944,258.0,-20.7,0.0,40.0,769400.0499999998,740380.7542,25,10
7632,2082.0,2022-01-25 12:00:00,-0.16,214.2188,0.0,47494947.9546,96664.1,0.0,0.0,0.02,0.0,1.7,0.0,0.0,0.0,0.66,-18.7,-11.4,0.0,0.8,0.0,158.4473,0.02,0.0,285.0,-19.5,0.0,47.0,0.0,739651.7141,25,12
7633,1595.0,2022-01-25 13:00:00,-0.14,214.2969,0.0,47476841.5523,96621.7,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.08,-21.4,-11.9,45480.9,0.2,0.0,158.4473,0.03,0.0001902,90.0,-19.4,0.0,50.0,20821.16,739382.0634,25,13
7634,669.0,2022-01-25 14:00:00,-0.28,214.375,0.0,46424366.3714,96636.6,0.0,0.0,0.04,0.0,1.4,0.0,0.0,0.0,0.36,-21.6,-12.6,36.9,0.5,0.0,158.4473,0.04,0.000638,305.0,-19.2,0.0,54.0,0.0,739112.6093,25,14
7635,55.0,2022-01-25 15:00:00,0.52,214.4453,0.0,45453829.72,96634.5,0.0,0.011065,0.11,0.0,2.8,0.0,0.0,0.0,1.57,-21.6,-14.9,-37.3552,1.7,0.01,158.4473,0.1,0.0012741,251.0,-20.1,0.0,62.0,-53.29000000000087,738870.2685,25,15
7651,36.0,2022-01-26 07:00:00,0.2,214.6875,0.0162,1545454.7235,96173.3,0.0,1.0,1.0,5.0,4.5,0.0,0.0,0.0,0.14,-14.0,-14.7,471509.0,2.2,1.0,158.6914,0.92,0.0099292,247.0,-17.1,0.0153,80.0,610852.0700000001,739173.9447,26,7
